기준 일자,정류소 명,정류소 번호,정류소아이디,권역,법정동 명,엑스좌표,경도,와이좌표,위도
2024-12-31,미주탕,42124.0,168000124,서구,가좌동,171872.739,126.6827144,443913.1252,37.49699628
2024-12-31,미주탕,42123.0,168000123,서구,가좌동,171809.0722,126.6819942,443918.9717,37.49704701
2024-12-31,바로크아파트,42530.0,168000530,서구,가정동,171590.4073,126.6794238,446443.588,37.51978666
2024-12-31,반도유보라,42905.0,168000905,서구,청라동,166968.1296,126.627113,447006.1489,37.52470105
2024-12-31,반도유보라,42985.0,168000985,서구,청라동,166624.272,126.6232205,447063.3254,37.5252038
2024-12-31,반도유보라,42904.0,168000904,서구,청라동,166938.5027,126.6267773,447017.065,37.52479834
2024-12-31,반도유보라,42963.0,168000963,서구,청라동,166748.7786,126.6246225,447206.3769,37.52649717
2024-12-31,반찬단지,89426.0,168001426,서구,원창동,167366.1596,126.6316914,445301.7746,37.50935921
2024-12-31,반찬단지,89427.0,168001427,서구,원창동,167395.4146,126.632023,445286.8425,37.50922571
2024-12-31,발산초등학교(풍림아이원),42433.0,168000433,서구,당하동,173322.7814,126.6987308,454377.1637,37.59131822
2024-12-31,방죽삼거리,42683.0,168000683,서구,석남동,169982.1807,126.6613217,444252.4224,37.49999366
2024-12-31,방죽삼거리,42681.0,168000681,서구,석남동,170026.014,126.6618174,444251.7481,37.49998901
2024-12-31,배수지입구,42774.0,168000774,서구,가좌동,172591.9603,126.6908549,443715.2816,37.4952354
2024-12-31,백두아파트,42632.0,168000632,서구,불로동,172190.6056,126.6858145,456932.0148,37.61430306
2024-12-31,백석고가(하이마트),42578.0,168000578,서구,당하동,171268.8357,126.6754932,453916.2379,37.58710347
2024-12-31,백석고가(하이마트),42381.0,168000381,서구,당하동,171233.5554,126.6750943,453902.5161,37.58697873
2024-12-31,백석중.고등학교,42375.0,168000375,서구,백석동,171238.699,126.6751826,453138.2757,37.58009331
2024-12-31,백석중.고등학교,42374.0,168000374,서구,백석동,171264.4399,126.6754744,453127.6334,37.57999823
2024-12-31,백석중사거리,89239.0,168001239,서구,백석동,171065.2651,126.6732326,452798.0559,37.57702258
2024-12-31,범양상가,42118.0,168000118,서구,가좌동,172222.5987,126.6866786,443706.2681,37.49514313
2024-12-31,범양상가,42122.0,168000122,서구,가좌동,172227.2089,126.6867298,443728.3819,37.49534251
2024-12-31,범양아파트,42116.0,168000116,서구,가좌동,172335.1253,126.6879523,443672.9093,37.49484596
2024-12-31,범양아파트(종점),42127.0,168000127,서구,가좌동,172477.923,126.689566,443700.2841,37.49509688
2024-12-31,베어즈베스트골프장,89269.0,168001269,서구,청라동,167424.2979,126.6321732,449260.0775,37.54502462
2024-12-31,베어즈베스트골프장,89268.0,168001268,서구,청라동,167379.2372,126.63166,449334.2399,37.54569121
2024-12-31,베어즈베스트청라GC,89046.0,168001046,서구,청라동,167420.1345,126.632129,449194.4053,37.54443279
2024-12-31,베어즈베스트청라GC,89047.0,168001047,서구,청라동,167379.3019,126.6316666,449203.2524,37.54451105
2024-12-31,보람프라자앞,42442.0,168000442,서구,당하동,173173.6969,126.6970341,454615.9359,37.59346515
2024-12-31,보스턴힐,89461.0,168001461,서구,원당동,173347.6448,126.6989888,455021.8339,37.59712723
2024-12-31,보스턴힐,89462.0,168001462,서구,원당동,173368.1038,126.6992204,455023.9182,37.59714661
2024-12-31,보트비,89425.0,168001425,서구,원창동,168056.6803,126.6395021,445282.1861,37.50920692
2024-12-31,보트비,89424.0,168001424,서구,원창동,168054.6176,126.6394782,445295.3677,37.50932561
2024-12-31,봉수대로1581번길,89563.0,168001563,서구,금곡동,168105.6777,126.639555,456790.6252,37.61289636
2024-12-31,봉수대로1581번길,89562.0,168001562,서구,금곡동,168111.5189,126.6396216,456780.4677,37.61280505
2024-12-31,봉수대로501번길,89507.0,168001507,서구,청라동,169050.1729,126.6506848,446555.8694,37.52071644
2024-12-31,봉수대로501번길,89506.0,168001506,서구,청라동,169052.8718,126.6507164,446532.0917,37.5205023
2024-12-31,부대앞,42343.0,168000343,서구,공촌동,173122.0739,126.6966213,449941.572,37.55134879
2024-12-31,부대앞,42342.0,168000342,서구,공촌동,173152.5282,126.6969673,449902.4872,37.55099754
2024-12-31,북인천하부TG(미정차),42901.0,168000901,서구,청라동,166087.1742,126.6169951,450297.5962,37.55432407
2024-12-31,북인천하부TG(미정차),89287.0,168001287,서구,청라동,166073.8417,126.6168422,450340.5411,37.5547105
2024-12-31,북항다목적부두,89209.0,168001209,서구,원창동,167410.3074,126.6322045,444991.7088,37.50656715
2024-12-31,북항다목적부두,89208.0,168001208,서구,원창동,167444.6878,126.6325921,445020.319,37.50682614
2024-12-31,북항배후단지입구,89343.0,168001343,서구,원창동,167065.9349,126.6283368,444389.043,37.50112502
2024-12-31,북항배후로입구,89414.0,168001414,서구,청라동,165746.398,126.6133431,445919.0367,37.51486182
2024-12-31,북항사업소,89210.0,168001210,서구,원창동,167066.4121,126.6283225,444827.7046,37.50507728
2024-12-31,북항사업소,89211.0,168001211,서구,원창동,167105.944,126.6287713,444789.2711,37.50473242
2024-12-31,북항입구,89304.0,168001304,서구,원창동,168720.4198,126.6470205,445012.7049,37.50680171
2024-12-31,북항입구,89305.0,168001305,서구,석남동,168706.3926,126.6468629,444987.2212,37.50657163
2024-12-31,불로대곡동행정복지센터,42498.0,168000498,서구,불로동,172455.939,126.688807,457266.9287,37.61732853
2024-12-31,불로대곡동행정복지센터,42497.0,168000497,서구,불로동,172413.1831,126.6883237,457243.3111,37.61711446
2024-12-31,불로삼거리,89570.0,168001570,서구,불로동,172002.5142,126.6836908,456759.0716,37.61273918
2024-12-31,불로중학교,42652.0,168000652,서구,불로동,173144.1806,126.6966095,457073.3869,37.61560518
2024-12-31,불로중학교,42648.0,168000648,서구,불로동,173102.1885,126.6961312,457146.666,37.61626417
2024-12-31,뷰티풀파크관리공단,42805.0,168000805,서구,오류동,164956.5951,126.6040248,453968.8253,37.58735825
2024-12-31,뷰티풀파크관리공단,42806.0,168000806,서구,오류동,164978.5836,126.6042744,453953.6365,37.58722224
2024-12-31,뷰티풀파크버스공영차고지,42803.0,168000803,서구,오류동,165143.2255,126.6061276,454183.0928,37.58929581
2024-12-31,뷰티풀파크버스공영차고지,42804.0,168000804,서구,오류동,165164.6335,126.6063708,454164.1996,37.58912641
2024-12-31,브라운스톤더프라임,42603.0,168000603,서구,석남동,171497.8391,126.6784329,444995.7338,37.50673889
2024-12-31,브라운스톤더프라임,42152.0,168000152,서구,석남동,171515.4669,126.6786332,444972.8188,37.50653298
2024-12-31,빈정공원,42571.0,168000571,서구,검암동,170999.7167,126.6725788,450570.4408,37.55695029
2024-12-31,빈정공원,42670.0,168000670,서구,검암동,171019.8195,126.6728071,450552.4408,37.55678875
2024-12-31,빈정내사거리,42329.0,168000329,서구,연희동,171032.0689,126.6729586,450227.1415,37.55385827
2024-12-31,빈정내사거리,42327.0,168000327,서구,연희동,171054.0834,126.673211,450143.57,37.553106
2024-12-31,사염공원,89038.0,168001038,서구,청라동,168064.0693,126.6394271,448924.5777,37.54202428
2024-12-31,사염공원,89037.0,168001037,서구,청라동,168065.377,126.6394436,448885.4704,37.54167198
2024-12-31,사원아파트입구,42777.0,168000777,서구,가좌동,168766.5018,126.6476043,443540.5343,37.49353929
2024-12-31,사조해표,42019.0,168000019,서구,가좌동,169955.3405,126.6610753,442855.9549,37.48741084
2024-12-31,사조해표,42020.0,168000020,서구,가좌동,169919.3345,126.6606675,442873.0785,37.48756395
2024-12-31,산업용품센타,42525.0,168000525,서구,가좌동,169532.0962,126.6562879,442899.8172,37.48779215
2024-12-31,삼라마이다스아파트,89317.0,168001317,서구,대곡동,171135.7825,126.6738776,456679.644,37.61199672
2024-12-31,삼라마이다스아파트,89323.0,168001323,서구,대곡동,171153.4722,126.6740778,456682.9817,37.61202735
2024-12-31,삼보아파트,42351.0,168000351,서구,검암동,171054.0329,126.6731703,451159.0178,37.56225493
2024-12-31,삼보아파트,42350.0,168000350,서구,검암동,171069.9208,126.6733507,451142.7104,37.56210851
2024-12-31,삼양사인천1공장,42027.0,168000027,서구,가좌동,171386.5099,126.6772686,442562.2858,37.48481044
2024-12-31,삼양사인천1공장,42031.0,168000031,서구,가좌동,171427.28,126.6777292,442574.002,37.48491727
2024-12-31,삼영물류,42068.0,168000068,서구,석남동,169331.8957,126.653972,444153.4139,37.49908021
2024-12-31,삼영아파트,42085.0,168000085,서구,가좌동,170907.7614,126.6718052,443839.0813,37.4962992
2024-12-31,삼영테크,89062.0,168001062,서구,오류동,166320.0147,126.6194134,455005.6799,37.59675091
2024-12-31,삼영테크,89055.0,168001055,서구,오류동,166303.2146,126.619224,454987.1511,37.59658335
2024-12-31,삼정프라자,42443.0,168000443,서구,원당동,173142.8854,126.6966838,454653.6613,37.59380414
2024-12-31,새별공원,89468.0,168001468,서구,당하동,174963.9298,126.7173397,453592.5063,37.58429486
2024-12-31,샘내들교,89519.0,168001519,서구,연희동,170300.2304,126.6647381,448707.0959,37.54013969
2024-12-31,샘내들교,89518.0,168001518,서구,연희동,170392.5722,126.665782,448730.3977,37.5403526
2024-12-31,서곶지구대,42339.0,168000339,서구,검암동,171052.6673,126.6731761,450621.1401,37.55740875
2024-12-31,서곶지구대,42338.0,168000338,서구,검암동,171035.8051,126.6729856,450612.8477,37.5573335
2024-12-31,서구국민체육센터,42776.0,168000776,서구,검암동,171523.2978,126.678466,451556.0171,37.56584644
2024-12-31,서구문화회관,42212.0,168000212,서구,가정동,171562.9422,126.6791315,445970.5634,37.51552395
2024-12-31,서구문화회관,42213.0,168000213,서구,가정동,171547.3811,126.6789542,446004.026,37.51582496
2024-12-31,서구보건소,42283.0,168000283,서구,심곡동,170995.8614,126.6725907,449168.2324,37.54431661
2024-12-31,서구보건소,42285.0,168000285,서구,심곡동,171011.7151,126.6727659,449275.5834,37.54528431
2024-12-31,서구영어마을,42448.0,168000448,서구,당하동,173838.4058,126.7045665,454448.551,37.59197623
2024-12-31,서구영어마을,42449.0,168000449,서구,당하동,173922.3043,126.7055163,454452.0145,37.59200982
2024-12-31,서구청역(1번출구),42289.0,168000289,서구,심곡동,171394.0567,126.6770946,449215.0538,37.54475092
2024-12-31,서구청역(3번출구),42284.0,168000284,서구,심곡동,171356.6669,126.6766781,449046.38,37.54323004
2024-12-31,서구청역(4번출구),42296.0,168000296,서구,심곡동,171366.9129,126.6767843,449296.0878,37.54548017
2024-12-31,서부경찰서,42286.0,168000286,서구,심곡동,171473.3818,126.6779967,449099.2798,37.54371028
2024-12-31,서부공단입구,42299.0,168000299,서구,경서동,168278.6071,126.6417853,450524.6231,37.55644768
2024-12-31,서부공단입구,42301.0,168000301,서구,경서동,169523.6885,126.6558945,450083.8054,37.55251811
2024-12-31,서부산업단지,89036.0,168001036,서구,청라동,167671.1427,126.6349135,450456.6017,37.55581368
2024-12-31,서부산업단지,89035.0,168001035,서구,청라동,167638.7847,126.6345544,450297.9648,37.55438327
2024-12-31,서인천가구단지,42800.0,168000800,서구,가좌동,170727.5575,126.6698192,442540.1797,37.48459059
2024-12-31,서인천가구단지,42028.0,168000028,서구,가좌동,170833.6853,126.671009,442794.6847,37.486887
2024-12-31,서인천가구단지,42017.0,168000017,서구,가좌동,170706.3861,126.6695786,442570.0405,37.48485896
2024-12-31,서인천고등학교,42346.0,168000346,서구,검암동,171064.9661,126.673304,450905.4631,37.55997081
2024-12-31,서인천농협,42277.0,168000277,서구,심곡동,171377.0573,126.6769161,448861.3768,37.54156384
2024-12-31,서인천농협,42275.0,168000275,서구,심곡동,171338.6945,126.6764846,448794.1653,37.54095709
2024-12-31,서인천세무서,89044.0,168001044,서구,청라동,166721.6592,126.6242967,447626.8926,37.53028493
2024-12-31,서인천세무서,89481.0,168001481,서구,청라동,166674.9135,126.6237626,447741.5022,37.53131584
2024-12-31,서인천세무서(중),89275.0,168001275,서구,청라동,166703.2624,126.6240903,447587.2808,37.52992737
2024-12-31,서인천세무서(중),89276.0,168001276,서구,청라동,166729.2246,126.6243845,447577.3148,37.52983852
2024-12-31,서인천자동차검사소,42641.0,168000641,서구,가좌동,168965.3707,126.6498273,444149.4308,37.49903205
2024-12-31,서인천자동차검사소,42640.0,168000640,서구,석남동,168959.3545,126.6497583,444171.4345,37.4992301
2024-12-31,서해그랑블,42912.0,168000912,서구,청라동,169549.8434,126.6562887,447719.1772,37.53121425
2024-12-31,서해그랑블,42790.0,168000790,서구,청라동,169436.2221,126.6550098,447562.5422,37.52979924
2024-12-31,서해그랑블,42789.0,168000789,서구,청라동,169439.807,126.6550491,447591.3255,37.53005869
2024-12-31,서해아파트,42355.0,168000355,서구,검암동,171132.2529,126.6740421,451500.0559,37.56533006
2024-12-31,서해아파트,42354.0,168000354,서구,검암동,171129.0689,126.6740071,451473.9467,37.56509472
2024-12-31,석남고가교입구사거리,42655.0,168000655,서구,석남동,170912.218,126.6718105,444978.026,37.50656105
2024-12-31,석남고가사거리,42145.0,168000145,서구,석남동,170943.7522,126.6721703,444896.5958,37.50582837
2024-12-31,석남고가사거리,42151.0,168000151,서구,석남동,170967.6925,126.6724369,445003.204,37.50678965
2024-12-31,석남금호어울림아파트101동,42656.0,168000656,서구,석남동,170754.5822,126.6700286,444954.9827,37.50634844
2024-12-31,석남도서관,42182.0,168000182,서구,석남동,171542.7409,126.6789194,445546.0738,37.51169875
2024-12-31,석남동차고지,89156.0,168001156,서구,석남동,169596.5464,126.6569479,444560.731,37.50275883
2024-12-31,석남서초등학교,42108.0,168000108,서구,석남동,170872.1058,126.6713886,444176.5049,37.49933821
2024-12-31,석남신사거리,42149.0,168000149,서구,석남동,170593.974,126.6682054,445122.982,37.50785697
2024-12-31,석남신사거리,42150.0,168000150,서구,석남동,170612.5601,126.6684156,445124.0596,37.50786728
2024-12-31,석남역(5번출구),42577.0,168000577,서구,석남동,171007.2393,126.6728865,444942.8163,37.50624681
2024-12-31,석남중앙교회,42138.0,168000138,서구,석남동,171465.2272,126.6780894,444345.7421,37.50088156
2024-12-31,석남중학교,42126.0,168000126,서구,가좌동,171512.318,126.6786333,444052.2884,37.49823905
2024-12-31,석남중학교,42128.0,168000128,서구,석남동,171523.2323,126.6787558,444075.3505,37.49844717
2024-12-31,석남초등학교,42165.0,168000165,서구,석남동,171511.5147,126.6785766,445280.2717,37.50930295
2024-12-31,석남초등학교,42167.0,168000167,서구,석남동,171530.7325,126.6787929,445306.3952,37.50953892
2024-12-31,선경그린빌라,42541.0,168000541,서구,연희동,171199.3117,126.6748727,449679.7721,37.54893185
2024-12-31,선경그린빌라,42307.0,168000307,서구,연희동,171190.2118,126.6747698,449679.1236,37.54892572
2024-12-31,성민병원,42159.0,168000159,서구,석남동,170963.9766,126.6723828,445308.247,37.50953791
2024-12-31,성민병원,42162.0,168000162,서구,석남동,170987.8368,126.6726488,445406.1945,37.51042115
2024-12-31,성보공업,42007.0,168000007,서구,가좌동,171007.9305,126.6730068,442093.0108,37.48057051
2024-12-31,성신아크릴산업,89327.0,168001327,서구,대곡동,170603.7574,126.6677823,458412.8979,37.62759585
2024-12-31,성신아크릴산업,89313.0,168001313,서구,대곡동,170607.4288,126.6678245,458396.5433,37.62744862
2024-12-31,성웅아파트,42048.0,168000048,서구,가좌동,170854.229,126.6712259,443182.4606,37.49038146
2024-12-31,성웅아파트,42051.0,168000051,서구,가좌동,170878.3037,126.6714941,443283.0136,37.49128819
2024-12-31,소첨도공원,89540.0,168001540,서구,원창동,167069.8686,126.6283346,445429.9869,37.51050384
2024-12-31,소첨도공원,89541.0,168001541,서구,원창동,167099.6072,126.6286705,445439.2019,37.51058793
2024-12-31,쇠골큰말,89318.0,168001318,서구,금곡동,169053.408,126.650318,456100.5576,37.60671152
2024-12-31,쇠골큰말,89321.0,168001321,서구,금곡동,169037.7209,126.6501403,456100.5576,37.606711
2024-12-31,쉐보레출고사무소,89160.0,168001160,서구,오류동,165400.4944,126.6091672,451500.2396,37.56513395
2024-12-31,스포월드골프연습장,42440.0,168000440,서구,금곡동,168582.6184,126.6449751,456363.5691,37.60906518
2024-12-31,스포월드골프연습장,42439.0,168000439,서구,금곡동,168576.0263,126.6449026,456313.9382,37.6086178
2024-12-31,시립가좌테니스장,37581.0,163000581,서구,가좌동,171554.7153,126.6792141,441434.0267,37.47465017
2024-12-31,신검단중앙역풍경채어바니티,89571.0,168001571,서구,불로동,173320.5803,126.6986486,455947.0722,37.60546257
2024-12-31,신명스카이뷰,42737.0,168000737,서구,불로동,172933.5223,126.6942077,457500.4973,37.61944712
2024-12-31,신명아파트,42081.0,168000081,서구,가좌동,170885.3145,126.6715541,443768.4766,37.49566236
2024-12-31,신명아파트앞,42799.0,168000799,서구,왕길동,169366.3834,126.6538827,455614.8097,37.60234559
2024-12-31,신북항고가교,42109.0,168000109,서구,석남동,168876.7339,126.6487911,444947.8354,37.50622254
2024-12-31,신북항고가교,42104.0,168000104,서구,석남동,168829.5226,126.6482596,444890.0643,37.50570044
2024-12-31,신한에이엠,89147.0,168001147,서구,오류동,166319.4744,126.6195955,450916.9519,37.55991281
2024-12-31,신현119안전센터,42596.0,168000596,서구,가정동,171011.0222,126.6728926,445871.4769,37.514614
2024-12-31,신현119안전센터,42600.0,168000600,서구,신현동,170991.3167,126.6726705,445852.2655,37.51444028
2024-12-31,신현북초등학교,42211.0,168000211,서구,신현동,170561.9106,126.6677983,446232.4416,37.51785198
2024-12-31,신현북초등학교,42210.0,168000210,서구,신현동,170560.853,126.667787,446214.4202,37.51768957
2024-12-31,신현북초등학교,42209.0,168000209,서구,신현동,170500.6948,126.6671057,446235.1952,37.51787483
2024-12-31,신현북초등학교,42208.0,168000208,서구,신현동,170507.6585,126.6671853,446216.3419,37.51770519
2024-12-31,신현쇼핑,42220.0,168000220,서구,가정동,171039.1651,126.6731896,446411.2243,37.5194779
2024-12-31,신현쇼핑,42217.0,168000217,서구,신현동,171011.7222,126.6728848,446269.7703,37.51820257
2024-12-31,신현여자중학교후문,42680.0,168000680,서구,신현동,170066.1145,126.6621853,446350.9252,37.51890351
2024-12-31,신현여자중학교후문,42214.0,168000214,서구,신현동,170106.1665,126.6626387,446343.4131,37.51883713
2024-12-31,신현중학교,42205.0,168000205,서구,신현동,170176.1948,126.6634346,446249.0183,37.51798892
2024-12-31,신현초등학교,42179.0,168000179,서구,신현동,170853.9215,126.6711202,445757.8472,37.51358526
2024-12-31,신현초등학교,42178.0,168000178,서구,석남동,170801.1327,126.6705237,445742.9961,37.51344978
2024-12-31,신화빌라,42626.0,168000626,서구,가정동,171389.336,126.6771649,446046.2839,37.5162008
2024-12-31,신화슈퍼,89326.0,168001326,서구,대곡동,170697.546,126.6688722,457729.6761,37.62144327
2024-12-31,신화슈퍼,89314.0,168001314,서구,대곡동,170688.868,126.6687746,457711.6527,37.6212806
2024-12-31,실내게이트볼장(신현중학교),42204.0,168000204,서구,신현동,170195.0208,126.6636483,446230.1424,37.51781946
2024-12-31,심곡극동아파트,42273.0,168000273,서구,심곡동,170990.8722,126.6725461,448868.3747,37.5416148
2024-12-31,심곡극동아파트,42272.0,168000272,서구,심곡동,170980.998,126.6724364,448818.8031,37.54116786
2024-12-31,심곡도서관,42946.0,168000946,서구,심곡동,171025.0848,126.6729298,448955.8829,37.54240431
2024-12-31,심곡도서관,89223.0,168001223,서구,심곡동,171029.9888,126.672986,448936.6018,37.54223074
2024-12-31,심곡동광명아파트,89154.0,168001154,서구,심곡동,170822.0912,126.6706339,448930.0248,37.54216492
2024-12-31,심곡동광명아파트,89153.0,168001153,서구,심곡동,170820.374,126.6706137,448951.1055,37.54235479
2024-12-31,심곡천(심곡3교),89382.0,168001382,서구,청라동,166864.8079,126.625968,446478.9719,37.5199476
2024-12-31,심곡천(심곡3교),89381.0,168001381,서구,청라동,166862.7476,126.6259439,446496.2007,37.52010276
2024-12-31,심곡천봉수교,42875.0,168001006,서구,청라동,169912.5653,126.6603984,447571.2051,37.52989298
2024-12-31,심곡천봉수교,42951.0,168000951,서구,청라동,169971.5933,126.6610652,447594.0035,37.53010031
2024-12-31,심곡초등학교(국제성모병원),42288.0,168000288,서구,심곡동,171802.1575,126.6817186,449055.8334,37.54332897
2024-12-31,심곡초등학교(국제성모병원),42290.0,168000290,서구,심곡동,171822.1964,126.6819451,449061.5104,37.54338074
2024-12-31,심팩이엔지,89387.0,168001387,서구,오류동,165140.43,126.6060916,454272.9556,37.59010534
2024-12-31,쌍마아파트,42112.0,168000112,서구,가좌동,170985.0395,126.6726666,444153.4151,37.49913374
2024-12-31,쌍마아파트,42114.0,168000114,서구,석남동,170970.099,126.6724967,444177.6803,37.49935189
2024-12-31,아라노을공원,89555.0,168001555,서구,당하동,173735.9471,126.7034237,453964.8063,37.5876149
2024-12-31,아라노을공원,89554.0,168001554,서구,당하동,173748.5805,126.7035659,453988.9828,37.58783308
2024-12-31,아라동행정복지센터,42467.0,168000467,서구,원당동,174871.0985,126.7162548,454578.5787,37.59317658
2024-12-31,아라동행정복지센터,42465.0,168000465,서구,원당동,174838.619,126.7158864,454596.0128,37.59333277
2024-12-31,아라동행정복지센터(서부고용센터),89402.0,168001402,서구,원당동,174935.0853,126.716972,454792.1697,37.59510273
2024-12-31,아라동행정복지센터(서부고용센터),89401.0,168001401,서구,원당동,174916.7688,126.716765,454779.1686,37.59498509
2024-12-31,아라뱃길물류센터,89145.0,168001145,서구,오류동,166098.476,126.6170995,450804.0778,37.55888773
2024-12-31,아라센트럴파크,89406.0,168001406,서구,당하동,174327.7285,126.7101188,454109.1558,37.58893218
2024-12-31,아라센트럴파크,89407.0,168001407,서구,당하동,174337.2689,126.7102274,454092.0547,37.58877837
2024-12-31,아시아드경기장(공촌사거리)역,42320.0,168000320,서구,연희동,171407.7067,126.6772253,449823.559,37.55023384
2024-12-31,아시아드경기장(공촌사거리)역,42319.0,168000319,서구,연희동,171385.4183,126.6769679,449958.2156,37.55144637
2024-12-31,아시아드대광로제비앙아파트,89258.0,168001258,서구,경서동,170666.8868,126.6688118,450579.0572,37.55701737
2024-12-31,아시아드대광로제비앙아파트,89257.0,168001257,서구,경서동,170683.5832,126.6689995,450608.2759,37.55728115
2024-12-31,아이푸드파크산업단지,89561.0,168001561,서구,금곡동,167485.2914,126.6325312,456733.4646,37.6123596
2024-12-31,아이푸드파크산업단지,89560.0,168001560,서구,금곡동,167372.9007,126.6312663,456554.8806,37.61074664
2024-12-31,아쿠아글로리,42811.0,168000811,서구,오류동,164944.9231,126.6038659,454526.8052,37.59238499
2024-12-31,안동포교회,42700.0,168000700,서구,왕길동,167793.9769,126.6361491,453968.9476,37.58746315
2024-12-31,안동포교회,42701.0,168000701,서구,왕길동,167782.3345,126.6360162,453994.3884,37.58769196
2024-12-31,안동포사거리,42707.0,168000707,서구,왕길동,169379.197,126.6540784,454407.5002,37.59146856
2024-12-31,안동포사거리입구,42766.0,168000766,서구,왕길동,169816.2881,126.659021,454561.7759,37.592873
2024-12-31,안동포사거리입구,42765.0,168000765,서구,왕길동,169774.6938,126.6585519,454518.0266,37.59247746
2024-12-31,안풍산업삼거리,89329.0,168001329,서구,대곡동,169826.747,126.6589724,458605.4817,37.62930574
2024-12-31,안풍산업삼거리,89312.0,168001312,서구,대곡동,169839.7639,126.6591203,458594.8011,37.62920994
2024-12-31,어울림아파트202동앞,89117.0,168001117,서구,원당동,173557.2002,126.7013765,454614.7813,37.59346586
2024-12-31,에덴하우스,42788.0,168000788,서구,당하동,171017.9065,126.6726465,454059.3675,37.58838514
2024-12-31,에스틸,89232.0,168001232,서구,원창동,165267.9575,126.6080004,444463.118,37.50172644
2024-12-31,에코크레이션,89450.0,168001450,서구,청라동,167048.7844,126.6280658,446105.7643,37.51659169
2024-12-31,에코크레이션,89449.0,168001449,서구,청라동,167074.7393,126.6283594,446104.8629,37.51658449
2024-12-31,엑슬루타워,42836.0,168000836,서구,청라동,169206.3608,126.6524079,447597.5939,37.53010739
2024-12-31,엘리지안타운,42394.0,168000394,서구,당하동,171142.7906,126.6740581,454119.6929,37.58893259
