기준 일자,정류소 명,정류소 번호,정류소아이디,권역,법정동 명,엑스좌표,경도,와이좌표,위도
2024-12-31,엠파크타워,42025.0,168000025,서구,가좌동,169929.5855,126.6607741,443099.0679,37.48960041
2024-12-31,엠파크타워,42026.0,168000026,서구,가좌동,169965.0787,126.6611755,443098.8511,37.48959962
2024-12-31,연합의원,42186.0,168000186,서구,신현동,170634.8889,126.6686365,445915.3003,37.51499692
2024-12-31,연희공원,42950.0,168001016,서구,청라동,169012.3831,126.650161,448836.1716,37.54126017
2024-12-31,연희동광명아파트(사계절썰매장),42599.0,168000599,서구,연희동,171827.0227,126.6819786,449612.3535,37.54834386
2024-12-31,연희동광명아파트(사계절썰매장),42314.0,168000314,서구,공촌동,171838.7974,126.682113,449581.6368,37.54806747
2024-12-31,연희동행정복지센터,42312.0,168000312,서구,연희동,171378.8641,126.6769038,449698.7067,37.54910805
2024-12-31,연희동행정복지센터,42311.0,168000311,서구,연희동,171408.3462,126.6772377,449691.8919,37.54904757
2024-12-31,열우물테니스경기장,42023.0,168000023,서구,가좌동,172529.2093,126.6902106,441969.6885,37.47950596
2024-12-31,열우물테니스경기장·축산물시장,42024.0,168000024,서구,가좌동,172415.2993,126.6889207,442025.8988,37.48000901
2024-12-31,영은슈퍼,89052.0,168001052,서구,오류동,166249.0209,126.6186296,454571.613,37.59283752
2024-12-31,영은슈퍼,89064.0,168001064,서구,오류동,166251.5045,126.6186589,454545.9485,37.59260638
2024-12-31,영종대교휴게소,42942.0,168000942,서구,오류동,165315.0168,126.6082579,450271.5917,37.554061
2024-12-31,영종대교휴게소,42943.0,168000943,서구,청라동,165286.7721,126.607938,450277.1087,37.55410964
2024-12-31,오류동역입구,89058.0,168001058,서구,오류동,167446.4473,126.6321806,454728.7913,37.59429684
2024-12-31,오류동역입구,89066.0,168001066,서구,오류동,167422.6999,126.6319114,454736.7071,37.59436732
2024-12-31,온누리병원,42425.0,168000425,서구,왕길동,169443.578,126.654754,455684.1768,37.60297314
2024-12-31,완정공단입구,42409.0,168000409,서구,마전동,170701.7784,126.6690311,454961.2225,37.59650055
2024-12-31,완정사거리,42561.0,168000561,서구,당하동,170930.2802,126.6716312,454642.5166,37.59363637
2024-12-31,완정사거리,42562.0,168000562,서구,마전동,170916.9788,126.671479,454681.9104,37.59399088
2024-12-31,완정역,42674.0,168000674,서구,당하동,171086.8686,126.6734081,454544.8116,37.59276102
2024-12-31,완정역,42673.0,168000673,서구,마전동,171063.2829,126.6731363,454664.1599,37.59383557
2024-12-31,완정초등학교.검단도서관,42414.0,168000414,서구,마전동,170301.399,126.6644866,455231.1971,37.59892008
2024-12-31,완정초등학교.검단도서관,42415.0,168000415,서구,마전동,170281.7436,126.6642629,455257.1003,37.59915282
2024-12-31,왕길고가,42551.0,168000551,서구,왕길동,170063.7969,126.6618632,453590.3116,37.5841285
2024-12-31,왕길고가,42552.0,168000552,서구,왕길동,170036.2671,126.6615525,453566.653,37.58391445
2024-12-31,왕길동,42387.0,168000387,서구,왕길동,168553.7419,126.6447022,455104.7117,37.59772232
2024-12-31,왕길동,42386.0,168000386,서구,왕길동,168477.9419,126.6438446,455088.5239,37.59757388
2024-12-31,왕길동(기점),42699.0,168000699,서구,왕길동,168796.8424,126.6475338,453257.1101,37.58108432
2024-12-31,왕길동종점,42594.0,168000594,서구,왕길동,168786.5219,126.6474191,453207.568,37.58063761
2024-12-31,왕길역로열파크씨티푸르지오,89564.0,168001564,서구,왕길동,169154.7327,126.6515115,455010.4658,37.59689357
2024-12-31,왕길역로열파크씨티푸르지오,89565.0,168001565,서구,왕길동,169139.2713,126.6513296,455170.6506,37.59833627
2024-12-31,우림필유아파트,42925.0,168000925,서구,석남동,170560.7805,126.6678557,444482.3787,37.50208419
2024-12-31,우림필유아파트,42924.0,168000924,서구,석남동,170580.3369,126.6680768,444483.7275,37.50209697
2024-12-31,우미린더시그니처(후문),89443.0,168001443,서구,원당동,174306.6785,126.7098499,454979.0698,37.59676928
2024-12-31,우성아파트,42718.0,168000718,서구,연희동,170914.2379,126.6716311,450075.8919,37.55249183
2024-12-31,우성아파트,42717.0,168000717,서구,연희동,170916.1322,126.6716538,450043.0292,37.5521958
2024-12-31,우진기계,89106.0,168001106,서구,경서동,168468.4155,126.6439707,449658.4722,37.54865042
2024-12-31,원당고등학교,42459.0,168000459,서구,원당동,173531.581,126.7010753,454919.4721,37.5962103
2024-12-31,원당교,89486.0,168001486,서구,원당동,175546.9081,126.7239044,454650.544,37.59384321
2024-12-31,원당교,89485.0,168001485,서구,원당동,175533.1923,126.72375,454625.3222,37.59361561
2024-12-31,원당사거리.검단선사박물관,42446.0,168000446,서구,당하동,173427.0252,126.6999034,454590.5457,37.59324375
2024-12-31,원당사거리.검단선사박물관,42447.0,168000447,서구,원당동,173436.2237,126.7000064,454622.1062,37.59352837
2024-12-31,원당중고등학교,42462.0,168000462,서구,원당동,173484.5632,126.7005388,455032.6144,37.59722833
2024-12-31,원당중고등학교,42460.0,168000460,서구,원당동,173497.157,126.7006815,455029.9553,37.59720473
2024-12-31,원적산터널서측,42666.0,168000666,서구,석남동,171570.969,126.6792632,444913.9524,37.50600431
2024-12-31,원적산터널서측,42667.0,168000667,서구,석남동,171570.3814,126.6792552,444948.6191,37.50631664
2024-12-31,원진운수차고지,89003.0,168001010,서구,원창동,169371.2,126.6543286,446258.6,37.51804884
2024-12-31,원진운수차고지,89004.0,168001011,서구,원창동,169369.7,126.6543107,446280.8,37.51824881
2024-12-31,원창동(기점),89144.0,168001144,서구,원창동,169807.5204,126.6592537,446508.36,37.52031353
2024-12-31,원창동(기점),89143.0,168001143,서구,원창동,169791.5397,126.6590708,446560.2443,37.52078047
2024-12-31,원창동(종점),42184.0,168000184,서구,원창동,169682.0835,126.6578454,446252.6765,37.51800575
2024-12-31,원창동(종점),42183.0,168000183,서구,원창동,169687.2418,126.657903,446270.1222,37.5181631
2024-12-31,원창동차고지,89515.0,168001515,서구,원창동,169653.3802,126.657521,446245.6645,37.51794163
2024-12-31,원창로89번길,89505.0,168001505,서구,원창동,169792.0471,126.6590779,446526.9147,37.5204802
2024-12-31,원흥아파트,42793.0,168000793,서구,왕길동,169095.0607,126.6508251,455263.2628,37.59916919
2024-12-31,월드메르디앙아파트,42163.0,168000163,서구,석남동,170616.4288,126.6684404,445597.4865,37.51213289
2024-12-31,월드메르디앙아파트,42161.0,168000161,서구,석남동,170634.4642,126.6686467,445538.1724,37.51159906
2024-12-31,월드아파트,42500.0,168000500,서구,불로동,172617.437,126.6906299,457435.531,37.61885241
2024-12-31,월드아파트,42499.0,168000499,서구,불로동,172573.7949,126.6901355,457437.3844,37.61886781
2024-12-31,웰카운티,42772.0,168000772,서구,청라동,169579.4573,126.6566067,448129.1518,37.53490901
2024-12-31,웰카운티17단지,89182.0,168001182,서구,청라동,169876.3114,126.659947,448574.6967,37.53893302
2024-12-31,웰카운티17단지,89183.0,168001183,서구,청라동,169844.9548,126.6595888,448657.306,37.53967629
2024-12-31,웰카운티1차,42764.0,168000764,서구,청라동,169578.4215,126.6565784,448528.9937,37.53851145
2024-12-31,웰카운티1차,42746.0,168000746,서구,청라동,169558.3982,126.6563509,448552.0738,37.53871874
2024-12-31,유니온프라자,42113.0,168000113,서구,가좌동,171919.1734,126.6832437,443803.9024,37.49601361
2024-12-31,유승아파트,42398.0,168000398,서구,왕길동,168964.7287,126.6493499,455248.5784,37.59903249
2024-12-31,유승아파트,42397.0,168000397,서구,왕길동,168979.6237,126.6495195,455225.9765,37.59882936
2024-12-31,유승한내들에듀파크,89520.0,168001520,서구,당하동,174052.9805,126.7070171,453854.7065,37.58663194
2024-12-31,유현사거리,42484.0,168000484,서구,원당동,175225.9506,126.7202648,454812.6579,37.59529521
2024-12-31,유현사거리,42487.0,168000487,서구,원당동,175413.0985,126.7223842,454803.289,37.59521583
2024-12-31,율도근린공원,89340.0,168001340,서구,원창동,166786.5342,126.6251524,444936.5619,37.50604802
2024-12-31,율도근린공원,89339.0,168001339,서구,원창동,166798.5388,126.6252881,444936.5254,37.50604813
2024-12-31,율도근린공원입구,89429.0,168001429,서구,원창동,166953.3896,126.6270236,445288.6678,37.50922642
2024-12-31,율도근린공원입구,89428.0,168001428,서구,원창동,166929.0508,126.6267477,445302.4743,37.50934994
2024-12-31,율도입구,42188.0,168000188,서구,석남동,171195.8311,126.6749888,445721.9543,37.51327262
2024-12-31,율도입구,42190.0,168000190,서구,가정동,171196.9959,126.6750012,445741.2265,37.5134463
2024-12-31,은영아파트,42218.0,168000218,서구,신현동,170660.4484,126.6689046,446438.3419,37.51971024
2024-12-31,은지초등학교사거리,42365.0,168000365,서구,검암동,171882.6332,126.6825301,451637.6025,37.56659257
2024-12-31,이음1로.모아미래도엘리트파크,89514.0,168001514,서구,당하동,174010.1872,126.7065465,453462.2511,37.58309481
2024-12-31,이음1로.예미지더시그너스,89513.0,168001513,서구,당하동,174033.5251,126.7068115,453441.619,37.58290958
2024-12-31,이음2로.디에트르더펠리체,89509.0,168001509,서구,당하동,174287.8203,126.70968,453737.9536,37.58558663
2024-12-31,이음2로.파라곤센트럴파크,89510.0,168001510,서구,당하동,174293.04,126.7097386,453751.6512,37.58571018
2024-12-31,이음5로.금호어울림센트럴,89433.0,168001433,서구,원당동,174599.5702,126.713173,454787.6571,37.59505285
2024-12-31,이음5로.우미린더시그니처,89432.0,168001432,서구,원당동,174589.1776,126.7130614,454615.376,37.59350036
2024-12-31,이음대로.대성베르힐,89441.0,168001441,서구,당하동,174308.1486,126.7099274,453248.0736,37.5811735
2024-12-31,이음대로.대성베르힐,89440.0,168001440,서구,당하동,174267.2569,126.7094653,453222.4472,37.58094147
2024-12-31,이음대로.디에트르더펠리체,89438.0,168001438,서구,당하동,174464.0235,126.7116811,453561.4037,37.58400087
2024-12-31,이음대로.호반써밋,89439.0,168001439,서구,당하동,174504.1774,126.712135,453579.9572,37.58416915
2024-12-31,인재개발원,42282.0,168000282,서구,심곡동,171602.0799,126.6794599,448922.0109,37.54211711
2024-12-31,인재개발원,42281.0,168000281,서구,심곡동,171615.7327,126.6796152,448901.1367,37.54192946
2024-12-31,인천경연초중학교,89347.0,168001347,서구,청라동,166962.1294,126.626974,448585.0269,37.53892613
2024-12-31,인천공항TG(미정차),42690.0,168000690,서구,검암동,170572.2747,126.6676851,451968.8877,37.56953635
2024-12-31,인천공항TG(미정차),42691.0,168000691,서구,검암동,170575.0931,126.6677146,452030.1878,37.57008874
2024-12-31,인천국민안전체험관,42233.0,168000233,서구,가정동,171383.7,126.6770758,446694.3531,37.52203961
2024-12-31,인천국민안전체험관(북측),89517.0,168001517,서구,가정동,171257.1442,126.6756425,446738.8495,37.52243657
2024-12-31,인천국민안전체험관(북측),89516.0,168001516,서구,가정동,171181.7291,126.67479,446723.347,37.52229454
2024-12-31,인천그랜드컨트리클럽,42954.0,168000954,서구,원창동,168276.1053,126.6419673,445663.2808,37.51264808
2024-12-31,인천그랜드컨트리클럽,42958.0,168000958,서구,원창동,168239.6646,126.6415524,445727.5522,37.5132259
2024-12-31,인천마전도서관,42556.0,168000556,서구,왕길동,170176.3827,126.6630947,454648.8685,37.59366943
2024-12-31,인천보건고등학교,42144.0,168000144,서구,석남동,171495.8196,126.6784244,444628.9181,37.50343388
2024-12-31,인천보건고등학교,42146.0,168000146,서구,석남동,171481.7457,126.6782624,444700.0302,37.50407415
2024-12-31,인천북항관공선부두,89195.0,168001195,서구,원창동,166461.8382,126.62152,444063.8265,37.49817311
2024-12-31,인천북항관공선부두,89196.0,168001196,서구,원창동,166459.9568,126.6214998,444041.3084,37.49797015
2024-12-31,인천북항부두운영시설,42959.0,168000959,서구,석남동,168228.6149,126.6414725,444686.6304,37.50384702
2024-12-31,인천북항부두운영시설,42953.0,168000953,서구,석남동,168274.0405,126.6419849,444715.5376,37.50410904
2024-12-31,인천서곶초등학교,89358.0,168001358,서구,심곡동,170715.7944,126.669411,449436.2244,37.54672228
2024-12-31,인천서곶초등학교,89355.0,168001355,서구,연희동,170691.3794,126.6691348,449432.2221,37.54668544
2024-12-31,인천서부교육지원청,42337.0,168000337,서구,공촌동,172428.3694,126.6887679,450023.6,37.55206732
2024-12-31,인천서부교육지원청,42336.0,168000336,서구,공촌동,172441.6565,126.6889196,449988.3124,37.55174978
2024-12-31,인천서부여성회관,42134.0,168000134,서구,석남동,171478.1361,126.6782392,444246.432,37.49998719
2024-12-31,인천서부여성회관,42131.0,168000131,서구,석남동,171458.9461,126.6780227,444232.8156,37.49986392
2024-12-31,인천아라중학교,89556.0,168001556,서구,당하동,173678.448,126.702779,453790.0479,37.58603872
2024-12-31,인천아라중학교,89557.0,168001557,서구,당하동,173694.1556,126.7029574,453775.3127,37.58590641
2024-12-31,인천아시아드주경기장(동문),89354.0,168001354,서구,연희동,170654.2747,126.6687018,449761.7858,37.54965355
2024-12-31,인천아시아드주경기장(동문),89359.0,168001359,서구,연희동,170683.2008,126.6690302,449735.5083,37.54941772
2024-12-31,인천아시아드테니스장,89356.0,168001356,서구,연희동,170717.1247,126.6694401,449082.3582,37.54353407
2024-12-31,인천아시아드테니스장,89357.0,168001357,서구,심곡동,170737.6393,126.6696721,449086.3135,37.54357036
2024-12-31,인천여객터미널,89155.0,168001155,서구,오류동,165164.8721,126.6065413,450638.6265,37.5573622
2024-12-31,인천연세병원,42310.0,168000310,서구,연희동,171179.5808,126.6746463,449759.6968,37.54965134
2024-12-31,인천연합의원,42601.0,168000601,서구,신현동,170653.25,126.668844,445918.9333,37.51503024
2024-12-31,인천영어마을,42697.0,168000697,서구,원당동,174463.1458,126.711639,454482.2534,37.59229746
2024-12-31,인천영어마을,42454.0,168000454,서구,원당동,174508.9468,126.7121588,454447.5835,37.59198637
2024-12-31,인천영어마을.파라곤센트럴,89437.0,168001437,서구,당하동,174564.125,126.7128082,453739.3137,37.58560657
2024-12-31,인천영어마을앞,89436.0,168001436,서구,당하동,174676.2503,126.714071,453930.8796,37.58733563
2024-12-31,인천이음중학교,89456.0,168001456,서구,원당동,174546.3222,126.7125519,455309.7518,37.5997553
2024-12-31,인천이음초등학교,89399.0,168001399,서구,원당동,174619.3268,126.7133867,455077.9238,37.59766862
2024-12-31,인천이음초등학교,89400.0,168001400,서구,원당동,174598.3772,126.713149,455090.2427,37.59777903
2024-12-31,인천지방법원북부지원입구,89434.0,168001434,서구,원당동,174619.8958,126.7134182,454354.6513,37.59115215
2024-12-31,인천지방법원북부지원입구,89435.0,168001435,서구,원당동,174643.591,126.7136865,454356.6407,37.59117072
2024-12-31,인천체육고등학교,89233.0,168001233,서구,청라동,165589.2465,126.6114055,449331.1391,37.5455981
2024-12-31,인천체육고등학교,42930.0,168000930,서구,청라동,165624.2258,126.6118013,449331.9932,37.5456071
2024-12-31,인천체육고등학교입구,89049.0,168001049,서구,청라동,165617.0057,126.6117076,449586.087,37.54789614
2024-12-31,인천체육고등학교입구,89048.0,168001048,서구,청라동,165617.9346,126.6117191,449565.6522,37.54771206
2024-12-31,인천축산물시장,42010.0,168000010,서구,가좌동,172205.7831,126.6865638,441712.0745,37.47717519
2024-12-31,인천축산물시장,42011.0,168000011,서구,가좌동,172145.7621,126.6858846,441730.7637,37.47734177
2024-12-31,인천푸른빛유치원,89376.0,168001376,서구,청라동,167083.8259,126.6283565,448459.6758,37.53780111
2024-12-31,인천푸른빛유치원,89377.0,168001377,서구,청라동,167064.7666,126.6281406,448467.2718,37.53786886
2024-12-31,인천해든초등학교,89410.0,168001410,서구,당하동,174006.0044,126.7064926,453646.1931,37.58475196
2024-12-31,인천해든초등학교,89411.0,168001411,서구,당하동,174026.2666,126.7067223,453638.1129,37.58467973
2024-12-31,인천해양경찰서,89537.0,168001537,서구,청라동,168176.601,126.6407417,447972.8807,37.53345362
2024-12-31,인천해양경찰서,89538.0,168001538,서구,청라동,168147.4425,126.6404116,447978.6305,37.53350442
2024-12-31,자이금호힐스테이트,42849.0,168000849,서구,오류동,168206.0899,126.6407668,455077.4751,37.59746496
2024-12-31,자이금호힐스테이트,42850.0,168000850,서구,오류동,168228.7014,126.6410243,455044.3287,37.59716711
2024-12-31,자이더테라스1단지,89298.0,168001298,서구,청라동,166728.0429,126.6244113,446691.6455,37.52185881
2024-12-31,자이더테라스1단지,89297.0,168001297,서구,청라동,166755.9875,126.624727,446700.7438,37.5219418
2024-12-31,자이더테라스2단지,42864.0,168000864,서구,청라동,166703.771,126.6241259,446931.3874,37.52401795
2024-12-31,자이더테라스2단지,42871.0,168000871,서구,청라동,166753.2946,126.6246863,446925.634,37.5239679
2024-12-31,자이더테라스2단지(209동),89495.0,168001495,서구,청라동,166935.8111,126.6267509,446928.6697,37.52400182
2024-12-31,자이더테라스2단지(209동),89460.0,168001460,서구,청라동,166909.9017,126.6264576,446933.3894,37.52404342
2024-12-31,정서진삼거리,89234.0,168001234,서구,오류동,165836.7754,126.6141419,450714.1192,37.55806756
2024-12-31,제물포중학교,42065.0,168000065,서구,가좌동,172224.101,126.6867236,442963.6687,37.48845246
2024-12-31,제물포중학교,42064.0,168000064,서구,가좌동,172241.7705,126.6869239,442951.8944,37.4883469
2024-12-31,제일풍경채,42833.0,168000833,서구,청라동,168963.6871,126.6496197,448608.0054,37.53920281
2024-12-31,제일풍경채1차정문앞,89350.0,168001350,서구,청라동,168682.1711,126.6464355,448583.7948,37.53897514
2024-12-31,제일풍경채2차,89349.0,168001349,서구,청라동,168717.1165,126.6468327,448540.8791,37.53858967
2024-12-31,제일풍경채2차321동앞,42866.0,168000866,서구,청라동,168505.741,126.6444462,448421.5441,37.53750729
2024-12-31,제일풍경채2차321동앞,42873.0,168000873,서구,청라동,168544.3688,126.6448818,448456.5252,37.53782378
2024-12-31,제일풍경채2차323동앞,42891.0,168000891,서구,청라동,168566.7492,126.6451426,448279.9335,37.53623349
2024-12-31,제일풍경채2차331동앞,42989.0,168000989,서구,청라동,168866.0302,126.6485285,448284.0363,37.53628063
2024-12-31,종합환경연구단지,89366.0,168001366,서구,오류동,168715.6043,126.646665,452067.3977,37.57036261
2024-12-31,좌동교차로,89371.0,168001371,서구,금곡동,167992.7921,126.6382822,456661.4138,37.61172828
2024-12-31,좌동마을,42452.0,168000452,서구,금곡동,167934.397,126.6376083,456946.1073,37.61429123
2024-12-31,좌동마을,89253.0,168001253,서구,금곡동,167958.1992,126.6378774,456956.7376,37.61438783
2024-12-31,좌동마을입구,42456.0,168000456,서구,금곡동,168355.9238,126.6423898,456776.991,37.61278218
2024-12-31,좌동마을입구,42928.0,168000928,서구,금곡동,168275.1131,126.641472,456836.9264,37.61331939
2024-12-31,주물단지,42291.0,168000291,서구,경서동,168875.9103,126.6485593,450190.0067,37.55345328
2024-12-31,주안국가산단역,37583.0,163000583,서구,가좌동,171763.5074,126.6815775,441355.1151,37.4739456
2024-12-31,중고차매매단지엠파크허브,42038.0,168000038,서구,가좌동,170273.8334,126.6646621,443209.7845,37.49060911
2024-12-31,중봉로교차로,89421.0,168001421,서구,청라동,168905.4105,126.6490315,446929.6928,37.52407964
2024-12-31,중봉로교차로,89420.0,168001420,서구,청라동,168951.8891,126.6495575,446923.6219,37.52402651
2024-12-31,중앙사료,42015.0,168000015,서구,가좌동,171884.9519,126.6829253,442012.2442,37.47986996
2024-12-31,중앙사료,42014.0,168000014,서구,가좌동,171868.8407,126.682744,441988.3592,37.47965427
2024-12-31,중앙아파트,42315.0,168000315,서구,연희동,171077.9297,126.6734907,449894.0629,37.55085875
2024-12-31,중앙호수공원입구(호반베르디움),89245.0,168001245,서구,청라동,168146.1336,126.6404166,447521.3,37.52938393
2024-12-31,중흥S클래스,42847.0,168000847,서구,청라동,169277.5307,126.6531738,448533.0751,37.53853823
2024-12-31,중흥S클래스,42832.0,168000832,서구,청라동,169008.0549,126.6501217,448607.7154,37.53920169
2024-12-31,중흥S클래스1차,42845.0,168000845,서구,청라동,169225.0168,126.652572,448715.0462,37.540176
2024-12-31,중흥S클래스1차,42844.0,168000844,서구,청라동,169175.0467,126.6520049,448755.233,37.5405364
2024-12-31,중흥S클래스2단지,42771.0,168000771,서구,청라동,169557.9213,126.6563646,448092.8915,37.5345816
2024-12-31,중흥S클래스2단지(북측),42856.0,168000856,서구,청라동,169510.7625,126.6558244,448251.6996,37.53601086
2024-12-31,진솔인더스트리,89448.0,168001448,서구,청라동,167188.2746,126.629637,446253.9298,37.5179316
2024-12-31,진솔인더스트리,89447.0,168001447,서구,청라동,167206.027,126.629837,446270.9992,37.51808603
2024-12-31,진주5단지503동앞,42089.0,168000089,서구,가좌동,172213.6756,126.6865902,443374.4609,37.49215333
2024-12-31,진주상가,42544.0,168000544,서구,가좌동,171795.6394,126.6818573,443530.2158,37.49354396
2024-12-31,진주아파트2단지6동,42084.0,168000084,서구,가좌동,171938.9866,126.6834822,443426.2429,37.49261155
2024-12-31,진주아파트2단지·가좌시장,42092.0,168000092,서구,가좌동,172085.7912,126.6851409,443459.1822,37.49291279
2024-12-31,진주아파트3단지,42086.0,168000086,서구,가좌동,171927.1858,126.683348,443445.8667,37.492788
2024-12-31,진주아파트4단지,42077.0,168000077,서구,가좌동,171921.8882,126.6832933,443309.7345,37.49156131
2024-12-31,진표에너지,42548.0,168000548,서구,왕길동,169443.3675,126.6548436,453482.728,37.58313879
2024-12-31,참빛감리교회,42437.0,168000437,서구,원당동,172923.1403,126.6941945,454684.3466,37.59407415
2024-12-31,창신초등학교,42621.0,168000621,서구,원당동,173346.942,126.6989672,455396.8437,37.60050594
2024-12-31,창신초등학교,42620.0,168000620,서구,원당동,173324.2949,126.6987102,455411.2038,37.60063467
2024-12-31,청라1동행정복지센터,42744.0,168000744,서구,청라동,169277.8426,126.6532074,447817.0471,37.532087
2024-12-31,청라1동행정복지센터,42745.0,168000745,서구,청라동,169298.716,126.6534434,447818.9447,37.53210479
2024-12-31,청라1호문화공원,89471.0,168001471,서구,청라동,169879.4422,126.6600109,447880.7083,37.53268045
2024-12-31,청라1호문화공원,89470.0,168001470,서구,청라동,169852.1546,126.6597026,447871.4168,37.53259584
2024-12-31,청라2동행정복지센터,89042.0,168001042,서구,청라동,168530.6823,126.6447529,447850.3008,37.53236138
2024-12-31,청라2동행정복지센터,89039.0,168001039,서구,청라동,168508.7733,126.6445051,447849.5825,37.53235415
2024-12-31,청라3동행정복지센터,89375.0,168001375,서구,청라동,167020.2994,126.6276585,447999.9986,37.53365726
2024-12-31,청라3동행정복지센터,89374.0,168001374,서구,청라동,166998.8982,126.6274165,447995.0942,37.53361231
2024-12-31,청라BRT차고지입구,89337.0,168001337,서구,청라동,166541.6359,126.6223472,445714.8716,37.51305156
2024-12-31,청라BRT차고지입구,89336.0,168001336,서구,청라동,166743.1453,126.6246253,445738.6726,37.5132733
2024-12-31,청라BRT통합차고지,89508.0,168001508,서구,청라동,166774.0084,126.6249741,445744.3205,37.5133253
2024-12-31,청라BRT통합차고지,89522.0,168001522,서구,청라동,166817.1284,126.6254632,445714.4763,37.51305796
2024-12-31,청라고등학교,42785.0,168000785,서구,청라동,169855.7964,126.6597235,448365.137,37.53704427
2024-12-31,청라고등학교,42784.0,168000784,서구,청라동,169884.0475,126.6600432,448364.1097,37.53703594
2024-12-31,청라골프아카데미,89255.0,168001255,서구,청라동,167487.9765,126.6328633,449946.3398,37.55120991
2024-12-31,청라골프아카데미,89256.0,168001256,서구,청라동,167450.4009,126.6324374,449961.3015,37.55134338
2024-12-31,청라국제도서관,42923.0,168000923,서구,청라동,169881.4442,126.6600403,447716.9435,37.53120503
2024-12-31,청라국제도서관,42922.0,168000922,서구,청라동,169846.3023,126.6596433,447703.5524,37.53108323
2024-12-31,청라국제도시역,89270.0,168001270,서구,청라동,166884.2031,126.6260133,450331.8875,37.55466206
2024-12-31,청라국제도시역(경명대로),89034.0,168001034,서구,청라동,167013.9344,126.6274726,450528.7184,37.5564401
2024-12-31,청라국제도시역(서부산단방향),89043.0,168001043,서구,청라동,166880.5901,126.6259708,450367.628,37.55498394
2024-12-31,청라국제도시역(청라국제교방향),89215.0,168001215,서구,청라동,166823.2399,126.6253224,450354.3192,37.55486196
2024-12-31,청라국제도시역푸르지오시티,89523.0,168001523,서구,청라동,166164.4091,126.6178813,450034.0315,37.55195228
